t,S,I,R
94,3.395306174483245,63.81251646961969,32.792177355897074
95,3.1786431433046314,63.3910543361021,33.43030252059327
96,2.977145603092329,62.958641332953384,34.06421306395429
97,2.78970856087126,62.51649196184492,34.693799477283825
98,2.615305768049662,62.06572983504807,35.318964396902274
99,2.4529849068138487,61.6073933979334,35.939621695252754
100,2.301862900660575,61.14244147010734,36.55569562923209
101,2.161121382984724,60.67175857308212,37.16712004393317
102,2.0300023481891496,60.19616002214688,37.77383762966399
103,1.9078040019922216,59.71639676812234,38.37579922988546
104,1.7938768212534424,59.23315998117989,38.972963197566685
105,1.6876198285136068,58.747085374107925,39.565294797378485
106,1.5884770823688807,58.25875726651157,40.152765651119566
107,1.4959343816037356,57.7687123946116,40.735353223784685
108,1.4095161785516583,57.27744347371756,41.3130403477308
109,1.3287826953093753,56.78540252222267,41.885814782467975
110,1.2533272350916684,56.29300395721815,42.4536688076902
111,1.182773680086964,55.80062747265067,43.01659884726238
112,1.116774166579975,55.30862071143115,43.57460512198889
113,1.0550069277802785,54.81730174311654,44.1276913291032
114,0.9971742946790686,54.32696135878658,44.67586434653437
115,0.9430008453040636,53.83786519457372,45.219133960122235
116,0.8922316929162144,53.35025569501583,45.75751261206797
117,0.8446309039599376,52.86435392702195,46.29101516901813
118,0.799980036915299,52.38036125479637,46.81965870828835
119,0.7580767935850502,51.89846088557865,47.343462320836316
120,0.7187337747649115,51.418819295543,47.862446929692105
121,0.681777332678671,50.941587544673816,48.376635122647535
122,0.6470465130000463,50.4669024889057,48.88605099809428
123,0.6143920797226865,49.99488789729401,49.39072002298333
124,0.5836756165719654,49.52565548147179,49.89066890195627
125,0.5547686990726867,49.05930584415635,50.385925456770984
126,0.527552131792115,48.595929352995356,50.876518515212545
127,0.5019152456655233,48.135606945591995,51.3624778087425
128,0.47775525068016733,47.678410871121436,51.84383387819842
129,0.4549766395424027,47.22440537354799,52.32061798690963
130,0.43349063828115764,46.77364732107375,52.79286204064511
131,0.4132147000492076,46.326186786094965,53.26059851385585
132,0.3940720386719678,45.88206757961125,53.7238603817168
133,0.3759911987623854,45.44132774372472,54.18268105751291
134,0.35890565947066794,45.004000005579194,54.637094334950156
135,0.3427534691698476,44.57011219582422,55.08713433500595
136,0.32747690859343953,44.13968763444239,55.53283545696419
137,0.31302218014063227,43.71274548655077,55.97423233330862
138,0.29933912124849954,43.289301090577396,56.41135978817413
139,0.2863809399005844,42.869366261019536,56.844252799079904
140,0.2741039704978112,42.45294956781211,57.2729464616901
141,0.2624674484619306,42.04005659416987,57.69747595736822
142,0.2514333020744637,41.63069017461564,58.11787652330992
143,0.24096596017622116,41.224850614767725,58.53418342505607
144,0.23103217446471236,40.82253589433156,58.94643193120375
145,0.22160085522988116,40.423741854623074,59.35465729014706
146,0.21264291946330474,40.028462371843425,59.75889470869329
147,0.20413115036292892,39.63668951722536,60.159179332411725
148,0.19604006733519946,39.248413705080836,60.55554622758398
149,0.18834580566965567,38.86362382969557,60.94803036463479
150,0.18102600512820924,38.48230739194006,61.33666660293174
151,0.1740597067529306,38.104450616395944,61.72148967685114
152,0.1674272572526592,37.73003855973225,62.1025341830151
153,0.16111022038056616,37.35905521100702,62.479834568612425
154,0.1550912947623111,36.9914835845152,62.8534251207225
155,0.14935423767800984,36.627305805754354,63.22333995656765
156,0.14388379434119206,36.26650319103363,63.58961301462519
157,0.13866563225457917,35.9090563212099,63.95227804653553
158,0.1336862802561333,35.554945109996254,64.31136860974763
159,0.1289330718996669,35.204148867252755,64.66691806084759
160,0.12439409284259884,34.856646357637295,65.01895954952012
161,0.12005813193940526,34.51241585496412,65.3675260130965
162,0.11591463576314236,34.171435192590735,65.71265017164613
163,0.11195366629928938,33.83368181012868,66.05436452357203
164,0.10816586157624189,33.49913279675044,66.39270134167332
165,0.10454239901522444,33.16776493134395,66.72769266964082
166,0.1010749612993287,32.83955471974641,67.05937031895425
167,0.09775570457694314,32.51447842927133,67.38776586615171
168,0.09457722882913791,32.19251212072642,67.71291065044443
169,0.09153255024371118,31.87363167810458,68.03483577165169
170,0.08861507545068553,31.55781283611656,68.35357208843273
171,0.08581857748515445,31.245031205720924,68.6691502167939
172,0.08313717335360021,30.93526229779527,68.9816005288511
173,0.08056530308920931,30.62848154508171,69.29095315182906
174,0.07809771019036756,30.32466432252973,69.59723796727988
175,0.07572942334448644,30.023785966150317,69.90048461050517
176,0.0734557393466516,29.72582179048665,70.20072247016668
177,0.0712722071293446,29.43074710479909,70.49798068807155
178,0.06917461282571999,29.138537228054723,70.79228815911954
179,0.06715896579466148,28.849167502805233,71.08367353140008
180,0.06522148554113612,28.562613308030706,71.37216520642814
181,0.06335858947024933,28.278850071021285,71.65779133950845
182,0.06156688141790877,27.99785327836341,71.94057984021866
183,0.05984314090516375,27.719598486092522,72.22055837300229
184,0.05818431306712595,27.444061329069633,72.49775435786322
185,0.05658749921092196,27.17121752963514,72.77219497115391
186,0.055049947960403946,26.901042905589307,73.04390714645027
187,0.05356904694837066,26.633513377545444,73.31291757550616
188,0.05214231501984887,26.368604975698513,73.57925270928162
189,0.05076739491257204,26.106293846048803,73.8429387590386
190,0.04944204638318603,25.8465562561177,74.10400169749909
191,0.04816413974992543,25.589368600189786,74.36246726006026
192,0.046931649824553535,25.33470740411326,74.61836094606215
193,0.045742650208256165,25.082549329688423,74.87170802010328
194,0.044595307927936895,24.83287117867186,75.12253351340017
195,0.043487878390989235,24.585649896422087,75.37086222518688
